"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20250621","2호선","서초","14722","14573","20250624"
"20250621","분당선","서현","18707","18930","20250624"
"20250621","6호선","석계","10035","9782","20250624"
"20250621","경원선","석계","6715","7256","20250624"
"20250621","경부선","석수","6760","6067","20250624"
"20250621","8호선","석촌","7441","8973","20250624"
"20250621","9호선2~3단계","석촌","8553","7222","20250624"
"20250621","9호선2~3단계","석촌고분","6080","5710","20250624"
"20250621","2호선","선릉","30122","26242","20250624"
"20250621","분당선","선릉","5853","9126","20250624"
"20250621","과천선","선바위","5970","4618","20250624"
"20250621","9호선","선유도","4757","4233","20250624"
"20250621","분당선","선정릉","3702","3719","20250624"
"20250621","9호선2~3단계","선정릉","5901","6484","20250624"
"20250621","경부선","성균관대","12708","11955","20250624"
"20250621","경강선","성남","901","784","20250624"
"20250621","2호선","성수","43935","48751","20250624"
"20250621","우이신설선","성신여대입구(돈암)","3376","3717","20250624"
"20250621","4호선","성신여대입구(돈암)","20012","18854","20250624"
"20250621","경부선","성환","3687","3420","20250624"
"20250621","경부선","세류","3142","3147","20250624"
"20250621","경부선","세마","2814","2443","20250624"
"20250621","경강선","세종대왕릉","392","422","20250624"
"20250621","수인선","소래포구","5056","5047","20250624"
"20250621","경인선","소사","7036","6541","20250624"
"20250621","경원선","소요산","2570","2577","20250624"
"20250621","우이신설선","솔밭공원","2221","2021","20250624"
"20250621","우이신설선","솔샘","4540","3893","20250624"
"20250621","경인선","송내","19963","19754","20250624"
"20250621","수인선","송도","2334","2137","20250624"
"20250621","5호선","송정","5497","5109","20250624"
"20250621","경부선","송탄","4627","4373","20250624"
"20250621","8호선","송파","7443","6990","20250624"
"20250621","9호선2~3단계","송파나루","4964","5349","20250624"
"20250621","분당선","수내","9333","8703","20250624"
"20250621","7호선","수락산","11435","10833","20250624"
"20250621","안산선","수리산","3235","2707","20250624"
"20250621","경의선","수색","2192","2085","20250624"
"20250621","3호선","수서","15596","15196","20250624"
"20250621","분당선","수서","14496","15074","20250624"
"20250621","분당선","수원","7951","7646","20250624"
"20250621","경부선","수원","44374","48530","20250624"
"20250621","분당선","수원시청","12450","13881","20250624"
"20250621","4호선","수유(강북구청)","29771","28897","20250624"
"20250621","8호선","수진","4550","4205","20250624"
"20250621","4호선","숙대입구(갈월)","12524","12347","20250624"
"20250621","7호선","숭실대입구(살피재)","9717","9400","20250624"
"20250621","수인선","숭의","3798","3393","20250624"
"20250621","1호선","시청","16224","16397","20250624"
"20250621","2호선","시청","13149","11165","20250624"
"20250621","분당선","신갈","3273","3231","20250624"
"20250621","5호선","신금호","4590","4850","20250624"
"20250621","경부선","신길","6314","5562","20250624"
"20250621","5호선","신길","3926","3780","20250624"
"20250621","안산선","신길온천","2001","1845","20250624"
"20250621","경춘선","신내","1909","1754","20250624"
"20250621","9호선","신논현","29316","30473","20250624"
"20250621","2호선","신답","1132","1202","20250624"
"20250621","6호선","신당","7786","7419","20250624"
"20250621","2호선","신당","13183","14216","20250624"
"20250621","2호선","신대방","22816","20752","20250624"
"20250621","7호선","신대방삼거리","11711","10856","20250624"
"20250621","경부선","신도림","3849","4178","20250624"
"20250621","2호선","신도림","48712","48609","20250624"
"20250621","경강선","신둔도예촌","1364","1333","20250624"
"20250621","2호선","신림","50234","47379","20250624"
"20250621","신림선","신림","2056","2286","20250624"
"20250621","9호선","신목동","2881","2389","20250624"
"20250621","9호선","신반포","4066","3804","20250624"
"20250621","9호선","신방화","5273","4928","20250624"
"20250621","3호선","신사","24042","25584","20250624"
"20250621","우이신설선","신설동","1924","1752","20250624"
"20250621","1호선","신설동","11738","10833","20250624"
"20250621","2호선","신설동","3655","3590","20250624"
"20250621","4호선","신용산","18496","21152","20250624"
"20250621","중앙선","신원","184","208","20250624"
"20250621","경원선","신이문","6802","6291","20250624"
"20250621","5호선","신정(은행정)","10027","8489","20250624"
"20250621","2호선","신정네거리","8249","7983","20250624"
"20250621","장항선","신창(순천향대)","1171","1017","20250624"
"20250621","경의선","신촌","370","437","20250624"
"20250621","2호선","신촌","35588","36178","20250624"
"20250621","수인선","신포","1857","1922","20250624"
"20250621","7호선","신풍","9236","8557","20250624"
"20250621","8호선","신흥","4540","4512","20250624"
"20250621","4호선","쌍문","24113","21458","20250624"
"20250621","장항선","쌍용(나사렛대)","2007","1859","20250624"
"20250621","장항선","아산","3951","3667","20250624"
"20250621","중앙선","아신","551","613","20250624"
"20250621","5호선","아차산(어린이대공원후문)","12859","12230","20250624"
"20250621","2호선","아현","8853","7834","20250624"
"20250621","3호선","안국","25739","28466","20250624"
"20250621","안산선","안산","10681","11713","20250624"
"20250621","6호선","안암(고대병원앞)","8811","8086","20250624"
"20250621","경부선","안양","19891","19352","20250624"
"20250621","8호선","암사","12619","11709","20250624"
"20250621","8호선","암사역사공원","4730","4220","20250624"
"20250621","3호선","압구정","26878","28327","20250624"
"20250621","분당선","압구정로데오","18457","21015","20250624"
"20250621","5호선","애오개","4291","4115","20250624"
"20250621","경의선","야당","7153","7317","20250624"
"20250621","수인선","야목","462","342","20250624"
"20250621","분당선","야탑","19570","20508","20250624"
"20250621","3호선","약수","10170","10053","20250624"
"20250621","6호선","약수","3345","3190","20250624"
"20250621","중앙선","양수","2140","2122","20250624"
"20250621","중앙선","양원","2197","2081","20250624"
"20250621","3호선","양재(서초구청)","22183","23874","20250624"
"20250621","중앙선","양정","517","437","20250624"
"20250621","경원선","양주","6474","6140","20250624"
"20250621","2호선","양천구청","5104","5059","20250624"
"20250621","9호선","양천향교","6725","6230","20250624"
"20250621","5호선","양평","4918","4408","20250624"
"20250621","중앙선","양평","3147","3403","20250624"
"20250621","7호선","어린이대공원(세종대)","11713","11410","20250624"
"20250621","수인선","어천","1473","1250","20250624"
"20250621","9호선2~3단계","언주","7284","7143","20250624"
"20250621","5호선","여의나루","10475","12272","20250624"
"20250621","9호선","여의도","16062","15409","20250624"
"20250621","5호선","여의도","14168","15155","20250624"
"20250621","경강선","여주","3392","3671","20250624"
"20250621","경인선","역곡","20895","20566","20250624"
"20250621","2호선","역삼","19581","21642","20250624"
"20250621","6호선","역촌","2984","3398","20250624"
"20250621","수인선","연수","4643","4697","20250624"
"20250621","6호선","연신내","2","0","20250624"
"20250621","3호선","연신내","31968","30048","20250624"
"20250621","경원선","연천","1443","1345","20250624"
"20250621","9호선","염창","13906","12875","20250624"
"20250621","경부선","영등포","46594","48449","20250624"
"20250621","2호선","영등포구청","15014","15825","20250624"
"20250621","5호선","영등포구청","2956","2820","20250624"
"20250621","5호선","영등포시장","10249","10506","20250624"
"20250621","공항철도 1호선","영종","4260","4331","20250624"
"20250621","분당선","영통","7986","7643","20250624"
"20250621","3호선","오금","4312","4095","20250624"
"20250621","5호선","오금","2539","2440","20250624"
"20250621","경인선","오류동","9925","8927","20250624"
"20250621","분당선","오리","7882","6684","20250624"
"20250621","5호선","오목교(목동운동장앞)","16972","17417","20250624"
"20250621","수인선","오목천","3280","2583","20250624"
"20250621","중앙선","오빈","320","330","20250624"
"20250621","경부선","오산","10117","9623","20250624"
"20250621","경부선","오산대","3312","3019","20250624"
"20250621","안산선","오이도","7149","7257","20250624"
"20250621","3호선","옥수","7877","7728","20250624"
"20250621","경원선","옥수","41","27","20250624"
"20250621","경인선","온수(성공회대입구)","4965","4549","20250624"
"20250621","7호선","온수(성공회대입구)","6009","5800","20250624"
"20250621","장항선","온양온천","4517","4448","20250624"
"20250621","9호선2~3단계","올림픽공원(한국체대)","10082","9901","20250624"
"20250621","5호선","올림픽공원(한국체대)","5422","5091","20250624"
"20250621","2호선","왕십리(성동구청)","15175","14326","20250624"
"20250621","5호선","왕십리(성동구청)","3859","4944","20250624"
"20250621","경원선","왕십리(성동구청)","15770","15960","20250624"
"20250621","경원선","외대앞","9172","7998","20250624"
"20250621","2호선","용답","2470","2219","20250624"
"20250621","2호선","용두(동대문구청)","2142","2007","20250624"
"20250621","7호선","용마산(용마폭포공원)","4700","4631","20250624"
"20250621","중앙선","용문","1958","2304","20250624"
"20250621","경부선","용산","49319","53243","20250624"
"20250621","5호선","우장산","11519","11295","20250624"
"20250621","중앙선","운길산","1058","1082","20250624"
"20250621","공항철도 1호선","운서","9612","10544","20250624"
"20250621","경의선","운정","5636","5092","20250624"
"20250621","경의선","운천","6","6","20250624"
"20250621","일산선","원당","9695","9124","20250624"
"20250621","중앙선","원덕","417","450","20250624"
"20250621","수인선","원인재","4261","4339","20250624"
"20250621","서해선","원종","4666","4475","20250624"
"20250621","일산선","원흥","8581","8022","20250624"
"20250621","경원선","월계","5390","4781","20250624"
"20250621","6호선","월곡(동덕여대)","8316","7931","20250624"
"20250621","수인선","월곶","2548","2420","20250624"
"20250621","6호선","월드컵경기장(성산)","5658","5812","20250624"
"20250621","경의선","월롱","1257","1189","20250624"
"20250621","3호선","을지로3가","8491","8367","20250624"
"20250621","2호선","을지로3가","16773","17321","20250624"
"20250621","5호선","을지로4가","4378","4898","20250624"
"20250621","2호선","을지로4가","10968","10768","20250624"
"20250621","2호선","을지로입구","35082","36176","20250624"
